model_name,model_params,feature_name,r2_score,mse,correlation
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 26, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 4, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 66, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=256_n_mels=128_fmax=8000_pca_n_components=20,0.20789033955433212,478.42683343651623,0.47187933108938823
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=256_n_mels=128_fmax=8000_pca_n_components=5,-0.14410922914331925,691.0312838459279,0.2516481474366416
Ridge,"{'alpha': 0.001090137074830043, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=256_n_mels=128_fmax=8000_pca_n_components=5,-0.035756006807795115,625.5869500077807,0.28097072418207025
Lasso,"{'alpha': 0.002859208878244075, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=256_n_mels=128_fmax=8000_pca_n_components=5,-0.0161903931252394,613.7695021646114,0.2476743881455913
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 29, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 151, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=256_n_mels=128_fmax=8000_pca_n_components=5,0.1344003220047657,522.8141173457304,0.49248694587180253
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=256_n_mels=128_fmax=8000_pca_n_components=50,-3.8526935466802454,2930.9815586263685,0.013686680206259851
Ridge,"{'alpha': 0.0027739113584325376, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=256_n_mels=128_fmax=8000_pca_n_components=50,-3.8171285997009514,2909.5006629697396,0.016929095062755906
Lasso,"{'alpha': 0.0031295922082628085, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=256_n_mels=128_fmax=8000_pca_n_components=50,-6.5294233470440775,4547.7013466828685,-0.0006763954142200248
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 27, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 173, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=256_n_mels=128_fmax=8000_pca_n_components=50,0.2057570704498335,479.715308042367,0.4640066432650714
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=256_n_mels=128_fmax=None,-6.890223788307831,4765.621441886853,-0.035849623590746706
Ridge,"{'alpha': 0.0023091228196056995, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=256_n_mels=128_fmax=None,-1.6088604068877226,1575.7273085685426,0.2795502787492985
Lasso,"{'alpha': 0.0018750777403412737, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=256_n_mels=128_fmax=None,-3.455517054869662,2691.0906687899155,0.10921602874220307
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 14, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 96, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=256_n_mels=128_fmax=None,0.09167262809168486,548.6212452216594,0.36638767205637124
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=256_n_mels=128_fmax=None,0.001329175210354805,603.1878465927589,0.3791589146178044
Ridge,"{'alpha': 0.003045889532286024, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=256_n_mels=128_fmax=None,0.10393675384637491,541.2138278618175,0.41362367234108677
Lasso,"{'alpha': 0.00269547301077558, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=256_n_mels=128_fmax=None,-0.0373222006541587,626.5329164564691,0.3958713650444723
