0,1,2,3,4,5,6,7,8,9
7.889172510535072,0.08703616040730265,-20.104687816969168,-42.7112415001339,12.4805294109292,19.381035462758632,-4.000183917618407,-34.70935033808063,33.85839159949388,2.93093820467255
17.90177669389573,20.162845692700536,15.854980572798894,10.720669338599707,18.146519704535645,-13.780548538140263,-20.477692678056002,17.04886243815548,-10.766996965485632,5.693461577444737
21.918621431290816,26.409356423206688,16.90070390866769,-18.90077371041989,45.867083609588974,-18.46612603390884,-38.95548613206458,23.43508120876142,-6.947761133304899,21.64300972848463
-2.705055419649493,-28.927533181819477,-34.119086377202784,-75.61762218196343,-47.46856281600808,-22.38267167708898,136.15809154103925,286.47716111969055,205.60133556486386,-24.275920480274543
12.621246624509014,17.510870946263797,0.5765395414442525,-52.329089495652,45.521844031220155,-4.695144193785626,-52.796654350504696,-10.105119555528903,34.90846399739264,34.6313664778225
-0.1973789203242944,-17.003157647839657,-40.514592069640315,-75.37841900343354,9.057200219677124,26.873517148556065,49.69035907209656,0.5854215657564894,-31.32311996927835,-27.940688384946835
10.363883763140652,7.936489626038313,4.843831245294756,1.2950664801603786,2.5356922632538,-0.6264288780667849,-3.4108450765215865,-5.163907081998281,4.522839765053903,4.323474469370656
13.888069362288544,15.95075328168286,-4.13737995874128,-26.576991995546905,23.236828659777675,-0.8941752086741844,-28.21566625239418,-11.3442508554937,43.52467841405207,6.21988544054178
19.44779735849841,24.515844891020595,23.47018996269583,24.10349858724053,9.648605663687539,-14.433021451348413,-6.408508539960168,15.829538062363715,-20.918323558716313,-2.295034133901325
13.214655633031436,17.641696131408963,20.886199426191563,39.80973005856638,-9.391944984580544,-9.297124268740868,6.5592987722776215,12.921603993381103,-20.953118777791424,-11.056168916629023
24.65236025466511,28.156572271940725,23.722166969194124,1.5037911648951152,32.82293000494323,-24.481025498095494,-31.15762010767596,31.69041549874276,-29.860618109592938,7.9444480507065185
14.159732518502658,17.355551220991096,18.680930328210827,23.877829879651998,0.1759795960209434,-11.351972309775276,-4.359007894391771,7.978899701519396,-5.772418938575294,-4.4935215274037414
10.875874761119281,12.360547465927043,23.3459435330079,53.608370628037115,-21.383052813208444,-5.840102848905462,18.351672519627407,-3.595519456309157,1.3427018225744047,-21.58554248422884
10.875874761119281,12.360547465927043,23.3459435330079,53.608370628037115,-21.383052813208444,-5.840102848905463,18.351672519627407,-3.595519456309158,1.342701822574406,-21.58554248422885
16.0094955926423,20.43553960490082,23.992267913641026,16.17591517187449,17.67882667134131,-12.272728162525558,-15.611298343391155,19.119917149855326,-14.309057699265042,6.094034022174804
9.183107923237536,-7.630877721678283,-49.934531565923315,-115.05839173744523,56.96328310666955,36.18561091160673,-2.468384341794943,-14.560323378352923,2.9976259609748035,-2.5550713004723944
9.66931775391562,11.037699742445241,9.97970981785501,5.122126228976142,2.493051837734972,-0.8089721426945067,-16.03446737710051,-6.482587094054675,21.045493609499694,8.912167673868076
10.391310564830107,11.81533713127559,18.334508725208096,33.839021823143234,-7.805843156352717,-2.9460673611826347,8.773454249188605,13.794578930553747,-22.826186391136257,-5.557877165465456
9.447384530679212,8.143910377723676,12.19640340942944,25.389321482364135,-14.881992464974516,-0.1957492370974777,10.485657613971519,8.21215370560186,-23.39544018843227,-8.617796213795408
13.46153298250249,19.431092255419788,12.201362057763728,-4.673940358485728,16.40268105533918,-3.2163239609753638,-27.324778965407972,-5.474709453000501,19.392409869746785,14.63348497327924
16.085845621323074,19.416945040288105,18.837637566996715,28.28826571445446,5.519364456255199,-1.2740214510305132,-0.6023097222975389,4.493040869281828,-11.883003380539503,0.6402538420926887
15.533587978257385,20.97284331525592,24.539722743047314,35.413532470879076,4.755319368900396,-12.457446328379218,-0.09612142573535351,19.445743834048162,-24.68736988144755,-5.64814285465361
11.059130573377363,10.27093111030292,-5.996543838793292,-30.442925291987947,21.048440886691825,0.2572355312574693,-20.995729932803716,-26.409494004514425,57.72308863045854,13.956205697477095
18.037185366189338,23.993186875954027,22.086516626817083,24.915896194041594,0.185316134832321,-13.69310531541805,-2.307874298626001,12.880568465305666,-18.112008113146885,-11.390970899650263
14.082788729993643,18.498658313001695,26.330131148738285,44.48634429448204,-1.6968571662756289,-6.04423325031657,4.158809752211465,11.54178795667536,-17.24488249647756,-6.903749000552996
18.758169033198683,22.952191641698814,24.195242121373376,33.652479161457904,2.268832926105082,-15.092522096781233,-1.6321973119120543,20.912316923957913,-22.81803869688616,-7.258722052712858
18.973652703220477,24.251126207123654,15.005537764316532,-5.067909191278236,37.88296547650113,-12.694337018635252,-43.25644700478322,-5.092666275308551,38.78494573992316,23.7404404470884
25.8094164344914,28.98291808730914,19.65643669391571,-4.578311358889354,35.503321258434426,-18.238916525982916,-31.95093098996443,23.058484217473854,-21.983911948338378,6.993539029309813
16.002844365454948,19.808979706643147,22.73119684508276,36.96850433465593,-5.337085166258816,-11.82505410279622,1.714181447139167,9.747814413782379,-12.13304901868447,-8.99772906273671
2.7737695599778793,-8.871712124700874,-20.760362286528213,-28.281813180757872,-3.9082889567991947,31.09693537450651,15.495897074907685,-47.2585947298659,35.03617687431669,-5.407340811858745
16.891653645395763,17.14035211856451,-1.8108186450646464,-58.604595515767336,51.03146731979913,-6.936773879256417,-48.30933407144611,-8.647709494158699,34.71684799923494,30.738644118096612
11.226471722832363,13.776065353656968,22.017144916138726,47.96679438225147,-12.243758531344168,-9.230235779120806,9.845630650851334,6.225034964577703,-12.45431196916855,-12.934603053309642
11.181487494688497,9.645800384783897,-16.15613758125283,-43.755833556591696,23.051584310937365,5.844776839854464,-39.41891149294889,-33.84299496418312,58.497424646770874,15.549288277592696
13.246518909146653,13.47528617108494,12.564848550066818,36.726365443835185,-17.59029788876603,-4.914342304686771,8.407655614463549,-17.85355640351812,32.202714386741704,-12.676770220224892
-9.239859091775896,-38.53104768241347,-78.8585625351309,-176.6652028595947,27.385916001708427,31.97650599768442,39.22380637080407,-3.629957936056675,-28.186839659715677,-38.95685978552802
10.070854127347696,9.804301238570707,11.290781123131822,24.64059748325369,-4.494939690975626,4.038011019687732,0.4818878690400487,2.966867864515565,-14.548530555309048,4.347106921643944
16.861278731374586,17.25417845086746,19.497907731872044,24.260822454745057,6.293741661705516,-13.319045039131408,-6.199206820307689,14.013963754950353,-14.704161438127155,-3.4910484104969512
-4.309405649358436,-21.7014875272411,-35.383831131751606,-42.7969309396694,-26.203546091803414,37.195040668223974,52.01891664097368,-46.432609757792676,17.619816176820112,-23.73039860920644
11.340771428283515,10.482423957707162,10.897289303121791,18.026506275436123,-18.01724534022194,6.525542534270756,10.480043509959824,-21.7886318182976,26.552438576563805,0.43963326699655136
15.889944094361855,17.172710730844035,18.90935517887056,24.33374974564523,1.6026657598155127,-8.84807116677944,1.6293639959931325,12.699510145534422,-22.802023674329156,-7.349835077039109
11.238045599077378,10.269418397322548,-3.651211302405243,-33.08391478555592,26.210952959773525,-7.5951379947954605,-25.995854343956083,-5.8774754303274515,23.82342914721185,19.417929904712764
8.172740621873642,7.227135786774577,0.7776337577125887,-4.237221622807446,-4.328919091879766,7.320597116023276,-1.8925643811986796,-19.19395185820923,20.188837923950285,3.67118344347705
20.225631598006974,29.0931558345906,19.425696107044875,-7.5336952317576955,34.09020860509193,-20.940756691263086,-40.72590069160572,21.871026363410415,8.891041444405465,20.961772292815155
0.41093385182082576,-19.553128646133008,-51.344962525928395,-122.35531756591958,49.976382955750545,57.27740549026152,48.45542145278711,57.23502583381489,-133.2437945030824,-33.966634398208036
9.96974761887368,7.815239930688756,8.45900443359331,6.308126810961878,4.066023715729174,-0.23325855363592768,-7.49946679759754,5.14183907966658,-10.759821204038175,6.2026718697181495
10.79111679598517,6.759647644493202,23.119009136660477,66.88322774820325,-50.87425002850114,0.6873513480868865,46.04570111610868,-12.493294891600108,3.9730686789738843,-30.932833397353917
10.131631255129298,6.66185277062309,6.328334577418917,12.565931212313492,-12.332947733388375,0.0031214866248324646,2.733053010520519,-10.873341823001374,9.644614378205972,-0.29585770227702035
-20.302712551727705,-46.00964464872082,-61.15516759589696,-87.22272771283141,-23.840322769514643,21.001089001617455,65.03224359168095,-6.943171382176378,-53.13421457134548,-38.916516668813095
14.882129597687777,20.744240987847196,24.00509145424937,39.51588074278631,-5.771761787429006,-11.978097748807192,-0.2913049854517801,18.10716522105327,-20.16109978593015,-10.193340008242862
-33.11583115336258,-132.0312877593167,-141.20799468155363,-159.19983850064747,-207.4409501983424,-350.0010823676875,-29.34354037757483,-49.84457597141614,-23.519267339869543,-12.798228858807244
15.854094548779743,14.042830151264633,14.26480731562324,19.53022002331276,-1.4505888134538685,-13.187880892359507,-11.236349670941104,4.69493056099512,-7.392075639537737,-3.217511462119699
5.488413776850408,4.337523883409827,15.73545180452007,63.00468528533015,-43.228934963101,1.979899462065593,28.27517809506588,-10.626162870829523,-3.5404909783861247,-24.05912754198714
12.74796883008702,14.558101207869552,20.438845372598774,43.717479600251686,-15.732543354187039,-4.54258463299507,8.125854439370762,-1.2692639745914365,-1.3639494420285205,-13.240884755601598
2.370539604865384,-15.842287119353324,-29.64182799197967,-32.46315778660365,-13.145985705512839,39.24162839786325,37.38617184623773,-23.74782742407047,-9.661108263938937,-26.05575833420275
3.655395626606016,-0.08903996188211084,4.749192632811097,34.43171027965959,-38.78780043648059,18.059851122623648,33.05228256940025,-27.66840495625918,14.969301454031028,-11.783996937086343
12.155762311632976,14.26073541835313,22.958746382344152,51.6777584780448,-20.13321066535963,-5.646973879086174,17.09723020847014,-7.119153897335739,-5.84176885966146,-18.477771483532536
12.155762311632976,14.26073541835313,22.958746382344152,51.6777584780448,-20.13321066535963,-5.646973879086174,17.09723020847014,-7.119153897335739,-5.84176885966146,-18.477771483532536
6.474634755557604,-9.811812190245526,-34.62304798440408,-88.14490573853108,23.781287192920168,27.585391137802443,18.604346343490462,-13.87162108535832,-30.420459031362178,-5.731307224844015
4.919110550146541,0.2288468336449147,5.6723296568630195,26.684026807673607,-22.51383884562312,7.104590819621278,15.169712501783783,-11.496054588146306,7.854305917487157,-9.941280541704103
4.946926866963341,-0.7220408827318235,4.281595658385887,33.737459217156605,-37.6983518454641,14.979941672599342,28.391553225184712,-32.36994391091279,20.619752271081943,-21.868759290900545
16.643164699600835,16.865786803497162,14.524992613580507,23.823374852789733,3.54017666667383,-9.273421349844352,-5.109023873150562,9.098536059962857,-9.930523077190907,-1.2758029434609284
-4.70050885164474,-18.996753574715118,-34.626900451352896,-36.8831963695215,-23.767594272172374,42.1498940519752,19.127325336443278,-56.04069167691478,33.0907080111379,-7.163290937118794
