HRV (ms),0
35.0,0.09105081017210319
58.0,0.14892201600638055
29.0,0.10307141278537246
70.0,0.09337417818935226
88.0,0.25091126226513477
22.0,0.09655002331891606
40.0,0.09636228937212205
49.0,0.10723889489078788
27.0,0.22368843851875791
44.0,0.10080612413758307
38.0,0.18036557925126023
29.0,0.10714263497695466
37.0,0.10792358870705152
43.0,0.12111684666577839
23.0,0.10680892262655738
89.0,0.12706356920120412
54.0,0.2059048906786429
62.0,0.14198172561258804
86.0,0.12800004612288587
70.0,0.09845295925511915
46.0,0.17381784385716847
39.0,0.1392891711323931
57.0,0.10159574139093838
58.0,0.17215414830583536
0.8,0.23735945353895302
21.0,0.10574735817068334
62.0,0.11678568055573663
44.0,0.11542962337189412
51.0,0.17508105228469967
38.0,0.09502358979611529
35.0,0.10685173206038721
70.0,0.12022856268662034
53.0,0.09907098861372682
36.0,0.09488540763109594
54.0,0.09995445322394603
43.0,0.14742091973847066
43.0,0.14742091973847066
64.0,0.10778480496971288
30.0,0.10944422575990466
18.0,0.15062670914470078
18.0,0.15062670914470078
65.0,0.11035557824781178
25.0,0.10419495505974125
36.0,0.12443035543260061
32.0,0.12187745229195901
75.0,0.12210145776646976
50.0,0.0824067407671045
72.0,0.09915328279545418
72.0,0.08362919616969076
23.0,0.17558262769387536
34.0,0.08541647328230043
33.0,0.11497255015773436
58.0,0.11349239217531164
51.0,0.10776998446582776
31.0,0.103281419832513
72.0,0.22006137581628396
17.0,0.1422555766526083
60.0,0.08622806809855021
40.0,0.21340277643747183
63.0,0.11008537733760529
69.0,0.16099122573454133
70.0,0.09505179391860351
114.0,0.17029915242396348
118.0,0.13033388752304745
29.0,0.09536590359249512
72.0,0.09544437380581974
54.0,0.11494379330886274
122.0,0.18468665980706406
41.0,0.03557675338446684
32.0,0.10242934577030723
146.0,0.10637157879091409
48.0,0.2005096568282141
35.0,0.11344936719869382
69.0,0.11269742736787103
65.0,0.11175930063042593
65.0,0.10132807397357214
40.0,0.09369415055094708
34.0,0.07529726670462641
72.0,0.12793072689215595
52.0,0.12222799479408848
40.0,0.08604277477592466
32.0,0.11215352939519521
28.0,0.1124708827039051
29.0,0.08161437446997669
37.0,0.22141783536966425
62.0,0.12951166633301817
34.0,0.08144117476572488
15.0,0.1020864143435548
19.0,0.1020864143435548
67.0,0.08218586926425109
56.0,0.11232131912788057
60.0,0.11146112836358518
105.0,0.34008083921633075
35.0,0.10811222096700582
120.0,0.13518442325233998
129.0,0.1398638115435009
63.0,0.2917893769506257
60.0,0.11395894210806204
37.0,0.07449101787348227
84.0,0.12142907520050239
76.0,0.06676813610914323
22.0,0.15832356762241812
47.0,0.09210502498619286
57.0,0.11676150287400473
233.0,0.1982754067160956
52.0,0.11938603671127354
33.0,0.10312242782165593
91.0,0.10657013962069607
31.0,0.12358248343312211
45.0,0.12063607720948875
53.0,0.14479286152147333
23.0,0.20339756566179729
16.0,0.21954850461649306
17.0,0.09801205084176295
55.0,0.1296336213117972
21.0,0.09092207591878546
68.0,0.12171681410949266
40.0,0.12687685731863022
41.0,0.13360795461704042
68.0,0.10841969392996312
38.0,0.08619740532400037
29.0,0.0892761332032522
30.0,0.14583452179395262
84.0,0.09423995828951498
