HRV (ms),0
114.0,-0.3890828073329093
53.0,-0.4392480820621694
58.0,-0.48400968506645725
60.0,-0.13265141472546713
57.0,-0.6330890585722665
43.0,-0.6830666095626049
70.0,-0.3434899669594671
33.0,-0.8345255098164839
36.0,-0.10529804834998706
23.0,-0.7959729442286717
44.0,-0.29749722655447525
84.0,-0.19433602377097253
43.0,-0.44327367298801285
43.0,-0.44327367298801285
32.0,-0.2258545178986322
21.0,-0.12951828935427181
27.0,-0.44546314088445454
54.0,-0.735072147620764
68.0,-0.36594931966616717
40.0,-0.3330003190072244
30.0,-0.3738375392270872
51.0,-0.44967160640270515
31.0,-0.5034759051949955
33.0,-0.6349648239322642
17.0,-0.5616734368816602
52.0,-0.27687195957665983
35.0,-0.059355511942946915
38.0,-0.2345275748070266
65.0,-0.5681881065137219
62.0,-0.9103098087304647
21.0,-0.29906559609878486
0.8,-0.5533986385082225
22.0,-0.47516401842239175
63.0,-0.3210212678914483
68.0,-0.13336370539151668
72.0,-0.6375923139703883
62.0,-0.37606024994714243
39.0,-0.328985965934224
70.0,-0.4690993517521019
40.0,-0.31606780634342074
89.0,-0.8125238706620019
88.0,-0.731336494056065
72.0,-0.2691285858659587
60.0,-0.30033695418198547
62.0,-0.8759540883231941
48.0,-0.2102573715691405
52.0,-0.5844238786317646
53.0,-0.34517345469798405
32.0,-0.3342633241164772
35.0,-0.2078596589320882
37.0,-0.2860383304243254
122.0,-0.905370108275566
54.0,-0.1949799238558385
86.0,-0.6458722327399681
55.0,-0.33366758340057406
18.0,-0.1285667999761485
18.0,-0.1285667999761485
64.0,-0.23600287357578284
45.0,-0.4551493540607963
38.0,-0.4067951614872125
91.0,-0.2953842302694102
120.0,-0.27957290130374735
129.0,-0.4087258329201736
46.0,-0.4935855510912679
25.0,-0.2430550003697995
38.0,-0.409942501974304
72.0,-0.11072700391885616
72.0,-0.3594920755145038
70.0,-0.2097038156618196
16.0,-0.6995229387912546
23.0,-0.3024499735096722
51.0,-0.6085090673525909
30.0,-0.4514490901760498
65.0,-0.8674434198869941
29.0,-0.31049668321006446
49.0,-0.23853552860176727
29.0,-0.4515491400524631
70.0,-0.7386523135023937
43.0,-0.49703625716748967
57.0,-0.40927530445604926
37.0,-0.6767317268254004
233.0,-0.15270455307567643
58.0,-0.8007836620048735
65.0,-0.3887233755069494
50.0,-0.9387642975715622
17.0,-0.3352440326014133
72.0,-0.3008959624908377
118.0,-0.5658854013533969
29.0,-0.24528147845038975
105.0,-0.7995303170165553
40.0,-0.28881276458839894
67.0,-0.21183168860011078
28.0,-0.47238374401870475
37.0,-0.08793585024426363
23.0,-0.31488416722918633
32.0,-0.8885349931286648
69.0,-0.3798346898417328
36.0,-0.5022993499867777
41.0,-0.30838135156795204
40.0,-0.21502135392995972
47.0,-0.3272032212236852
41.0,-0.23568051901965723
34.0,-0.38761094239568206
58.0,-0.6588172265403951
34.0,-0.17387906621776103
44.0,-0.33810455405545004
35.0,-0.440763532373176
60.0,-0.30670080994860976
56.0,-0.3706432017890253
22.0,-0.5180590853117908
84.0,-0.3237220204237673
54.0,-0.12071320660097831
76.0,-0.4408114484623645
63.0,-0.31923270882614896
75.0,-0.5843546069642079
15.0,-0.23048248983415365
19.0,-0.23048248983415365
146.0,-0.4129243342333321
29.0,-0.23947213916925342
31.0,-0.4284523212119747
29.0,-0.441330123831366
40.0,-0.4758900596076946
69.0,-0.23479117644985245
34.0,-0.5477978052068249
35.0,-0.34168119342334663
